# OpenSignals Text File Format
# {"20:16:07:18:15:11": {"sensor": ["EMGBITREV", "EMGBITREV"], "device name": "20:16:07:18:15:11", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "sync interval": 2, "time": "13:7:12.665", "comments": "", "device connection": "BTH20:16:07:18:15:11", "channels": [1, 2], "date": "2017-2-10", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A2"], "resolution": [4, 1, 1, 1, 1, 10, 10], "special": [{}, {}]}}
# EndOfHeader
0	1	1	0	0	490	510	
1	1	1	0	0	541	508	
2	1	1	0	0	507	522	
3	1	1	0	0	528	499	
4	1	1	0	0	491	495	
5	1	1	0	0	525	521	
6	1	1	0	0	481	521	
7	1	1	0	0	525	527	
8	1	1	0	0	486	523	
9	1	1	0	0	530	499	
10	1	1	0	0	494	498	
11	1	1	0	0	538	500	
12	1	1	0	0	491	522	
13	1	1	0	0	523	513	
14	1	1	0	0	482	505	
15	1	1	0	0	527	503	
0	1	1	0	0	483	528	
1	1	1	0	0	536	516	
2	1	1	0	0	489	501	
3	1	1	0	0	533	495	
4	1	1	0	0	490	510	
5	1	1	0	0	523	508	
6	1	1	0	0	481	524	
7	1	1	0	0	529	505	
8	1	1	0	0	484	519	
9	1	1	0	0	529	510	
10	1	1	0	0	486	520	
11	1	1	0	0	532	500	
12	1	1	0	0	488	523	
13	1	1	0	0	527	514	
14	1	1	0	0	487	502	
15	1	1	0	0	535	489	
0	1	1	0	0	492	519	
1	1	1	0	0	529	524	
2	1	1	0	0	483	523	
3	1	1	0	0	526	499	
4	1	1	0	0	492	519	
5	1	1	0	0	527	511	
6	1	1	0	0	489	514	
7	1	1	0	0	526	498	
8	1	1	0	0	490	513	
9	1	1	0	0	525	499	
10	1	1	0	0	487	510	
11	1	1	0	0	524	504	
12	1	1	0	0	496	528	
13	1	1	0	0	527	498	
14	1	1	0	0	499	513	
15	1	1	0	0	523	500	
0	1	1	0	0	495	519	
1	1	1	0	0	520	499	
2	1	1	0	0	498	513	
3	1	1	0	0	519	513	
4	1	1	0	0	500	512	
5	1	1	0	0	521	488	
6	1	1	0	0	496	528	
7	1	1	0	0	529	503	
8	1	1	0	0	495	518	
9	1	1	0	0	525	509	
10	1	1	0	0	503	509	
11	1	1	0	0	529	506	
12	1	1	0	0	502	516	
13	1	1	0	0	520	507	
14	1	1	0	0	494	519	
15	1	1	0	0	521	497	
0	1	1	0	0	499	520	
1	1	1	0	0	522	508	
2	1	1	0	0	498	523	
3	1	1	0	0	526	498	
4	1	1	0	0	495	522	
5	1	1	0	0	518	507	
6	1	1	0	0	494	516	
7	1	1	0	0	517	490	
8	1	1	0	0	496	504	
9	1	1	0	0	527	512	
10	1	1	0	0	502	513	
11	1	1	0	0	522	496	
12	1	1	0	0	500	522	
13	1	1	0	0	525	503	
14	1	1	0	0	499	519	
15	1	1	0	0	515	498	
0	1	1	0	0	496	515	
1	1	1	0	0	515	501	
2	1	1	0	0	503	521	
3	1	1	0	0	521	503	
4	1	1	0	0	502	511	
5	1	1	0	0	521	495	
6	1	1	0	0	503	521	
7	1	1	0	0	520	507	
8	1	1	0	0	498	520	
9	1	1	0	0	519	503	
10	1	1	0	0	501	515	
11	1	1	0	0	524	495	
12	1	1	0	0	502	521	
13	1	1	0	0	527	484	
14	1	1	0	0	504	523	
15	1	1	0	0	520	498	
0	1	1	0	0	500	507	
1	1	1	0	0	519	506	
2	1	1	0	0	503	511	
3	1	1	0	0	519	497	
4	1	1	0	0	504	529	
5	1	1	0	0	523	492	
6	1	1	0	0	505	505	
7	1	1	0	0	515	482	
8	1	1	0	0	500	526	
9	1	1	0	0	520	492	
10	1	1	0	0	504	513	
11	1	1	0	0	522	487	
12	1	1	0	0	504	531	
13	1	1	0	0	521	488	
14	1	1	0	0	508	521	
15	1	1	0	0	515	505	
0	1	1	0	0	504	521	
1	1	1	0	0	518	499	
2	1	1	0	0	504	536	
3	1	1	0	0	516	497	
4	1	1	0	0	507	522	
5	1	1	0	0	518	494	
6	1	1	0	0	507	513	
7	1	1	0	0	517	487	
8	1	1	0	0	513	525	
9	1	1	0	0	518	496	
10	1	1	0	0	509	541	
11	1	1	0	0	510	484	
12	1	1	0	0	504	511	
13	1	1	0	0	517	512	
14	1	1	0	0	509	506	
15	1	1	0	0	513	497	
0	1	1	0	0	508	524	
1	1	1	0	0	522	502	
2	1	1	0	0	509	527	
3	1	1	0	0	512	496	
4	1	1	0	0	501	517	
5	1	1	0	0	509	498	
6	1	1	0	0	511	524	
7	1	1	0	0	515	480	
8	1	1	0	0	502	534	
9	1	1	0	0	507	485	
10	1	1	0	0	506	513	
11	1	1	0	0	512	488	
12	1	1	0	0	506	529	
13	1	1	0	0	511	495	
14	1	1	0	0	507	524	
15	1	1	0	0	514	489	
0	1	1	0	0	507	518	
1	1	1	0	0	512	489	
2	1	1	0	0	507	513	
3	1	1	0	0	515	485	
4	1	1	0	0	504	519	
5	1	1	0	0	511	478	
6	1	1	0	0	509	524	
7	1	1	0	0	511	497	
8	1	1	0	0	512	515	
9	1	1	0	0	512	503	
10	1	1	0	0	505	521	
11	1	1	0	0	510	492	
12	1	1	0	0	504	524	
13	1	1	0	0	515	490	
14	1	1	0	0	511	529	
15	1	1	0	0	514	488	
0	1	1	0	0	508	516	
1	1	1	0	0	512	511	
2	1	1	0	0	511	518	
3	1	1	0	0	503	495	
4	1	1	0	0	513	505	
5	1	1	0	0	512	489	
6	1	1	0	0	512	514	
7	1	1	0	0	506	489	
8	1	1	0	0	513	527	
9	1	1	0	0	510	487	
10	1	1	0	0	513	513	
11	1	1	0	0	510	488	
12	1	1	0	0	510	511	
13	1	1	0	0	505	488	
14	1	1	0	0	516	522	
15	1	1	0	0	511	481	
0	1	1	0	0	516	520	
1	1	1	0	0	502	490	
2	1	1	0	0	515	524	
3	1	1	0	0	507	483	
4	1	1	0	0	511	530	
5	1	1	0	0	503	493	
6	1	1	0	0	517	523	
7	1	1	0	0	505	495	
8	1	1	0	0	521	508	
9	1	1	0	0	507	488	
10	1	1	0	0	518	513	
11	1	1	0	0	506	490	
12	1	1	0	0	519	510	
13	1	1	0	0	508	488	
14	1	1	0	0	515	524	
15	1	1	0	0	507	498	
0	1	1	0	0	518	515	
1	1	1	0	0	504	485	
2	1	1	0	0	512	528	
3	1	1	0	0	510	480	
4	1	1	0	0	518	509	
5	1	1	0	0	502	492	
6	1	1	0	0	518	513	
7	1	1	0	0	504	484	
8	1	1	0	0	519	520	
9	1	1	0	0	501	478	
10	1	1	0	0	514	520	
11	1	1	0	0	505	497	
12	1	1	0	0	513	517	
13	1	1	0	0	506	491	
14	1	1	0	0	520	507	
15	1	1	0	0	504	494	
0	1	1	0	0	519	521	
1	1	1	0	0	504	482	
2	1	1	0	0	519	515	
3	1	1	0	0	504	488	
4	1	1	0	0	519	518	
5	1	1	0	0	503	492	
6	1	1	0	0	521	520	
7	1	1	0	0	503	490	
8	1	1	0	0	518	521	
9	1	1	0	0	502	485	
10	1	1	0	0	524	509	
11	1	1	0	0	501	483	
12	1	1	0	0	521	527	
13	1	1	0	0	501	487	
14	1	1	0	0	522	507	
15	1	1	0	0	501	488	
0	1	1	0	0	519	527	
1	1	1	0	0	498	495	
2	1	1	0	0	518	507	
3	1	1	0	0	502	485	
4	1	1	0	0	521	512	
5	1	1	0	0	499	491	
6	1	1	0	0	522	520	
7	1	1	0	0	499	493	
8	1	1	0	0	524	517	
9	1	1	0	0	498	492	
10	1	1	0	0	522	515	
11	1	1	0	0	502	481	
12	1	1	0	0	521	523	
13	1	1	0	0	496	484	
14	1	1	0	0	525	519	
15	1	1	0	0	496	494	
0	1	1	0	0	524	515	
1	1	1	0	0	500	489	
2	1	1	0	0	519	516	
3	1	1	0	0	493	484	
4	1	1	0	0	523	524	
5	1	1	0	0	499	499	
6	1	1	0	0	521	502	
7	1	1	0	0	500	490	
8	1	1	0	0	525	519	
9	1	1	0	0	499	485	
10	1	1	0	0	526	505	
11	1	1	0	0	498	486	
12	1	1	0	0	524	519	
13	1	1	0	0	496	474	
14	1	1	0	0	524	523	
15	1	1	0	0	496	492	
0	1	1	0	0	527	512	
1	1	1	0	0	496	486	
2	1	1	0	0	525	512	
3	1	1	0	0	493	489	
4	1	1	0	0	527	515	
5	1	1	0	0	487	494	
6	1	1	0	0	526	509	
7	1	1	0	0	492	481	
8	1	1	0	0	527	514	
9	1	1	0	0	492	489	
10	1	1	0	0	518	505	
11	1	1	0	0	493	486	
12	1	1	0	0	520	510	
13	1	1	0	0	499	489	
14	1	1	0	0	521	511	
15	1	1	0	0	495	502	
0	1	1	0	0	528	514	
1	1	1	0	0	495	496	
2	1	1	0	0	519	517	
3	1	1	0	0	477	514	
4	1	1	0	0	531	513	
5	1	1	0	0	486	486	
6	1	1	0	0	524	503	
7	1	1	0	0	492	495	
8	1	1	0	0	498	512	
9	1	1	0	0	490	518	
10	1	1	0	0	550	513	
11	1	1	0	0	489	516	
12	1	1	0	0	502	595	
13	1	1	0	0	460	583	
14	1	1	0	0	516	615	
15	1	1	0	0	482	421	
0	1	1	0	0	524	448	
1	1	1	0	0	489	408	
2	1	1	0	0	503	530	
3	1	1	0	0	487	411	
4	1	1	0	0	489	518	
5	1	1	0	0	466	610	
6	1	1	0	0	536	602	
7	1	1	0	0	511	501	
8	1	1	0	0	609	519	
9	1	1	0	0	486	565	
10	1	1	0	0	524	528	
11	1	1	0	0	425	502	
12	1	1	0	0	513	569	
13	1	1	0	0	523	463	
14	1	1	0	0	575	462	
15	1	1	0	0	527	482	
0	1	1	0	0	499	502	
1	1	1	0	0	464	447	
2	1	1	0	0	524	545	
3	1	1	0	0	520	468	
4	1	1	0	0	531	437	
5	1	1	0	0	511	441	
6	1	1	0	0	558	413	
7	1	1	0	0	496	452	
8	1	1	0	0	528	476	
9	1	1	0	0	464	507	
10	1	1	0	0	516	506	
11	1	1	0	0	481	535	
12	1	1	0	0	534	477	
13	1	1	0	0	452	512	
14	1	1	0	0	549	509	
15	1	1	0	0	482	529	
0	1	1	0	0	524	478	
1	1	1	0	0	495	500	
2	1	1	0	0	532	497	
3	1	1	0	0	456	506	
4	1	1	0	0	531	501	
5	1	1	0	0	476	510	
6	1	1	0	0	545	516	
7	1	1	0	0	480	513	
8	1	1	0	0	536	515	
9	1	1	0	0	472	529	
10	1	1	0	0	537	498	
11	1	1	0	0	462	480	
12	1	1	0	0	545	486	
13	1	1	0	0	467	518	
14	1	1	0	0	552	546	
15	1	1	0	0	486	496	
0	1	1	0	0	540	511	
1	1	1	0	0	495	534	
2	1	1	0	0	542	492	
3	1	1	0	0	459	498	
4	1	1	0	0	548	479	
5	1	1	0	0	476	518	
6	1	1	0	0	551	521	
7	1	1	0	0	472	537	
8	1	1	0	0	529	517	
9	1	1	0	0	475	530	
10	1	1	0	0	524	483	
11	1	1	0	0	471	532	
12	1	1	0	0	534	494	
13	1	1	0	0	483	534	
14	1	1	0	0	551	488	
15	1	1	0	0	457	508	
0	1	1	0	0	534	486	
1	1	1	0	0	516	519	
2	1	1	0	0	540	493	
3	1	1	0	0	462	528	
4	1	1	0	0	524	508	
5	1	1	0	0	492	504	
6	1	1	0	0	541	500	
7	1	1	0	0	475	537	
8	1	1	0	0	559	510	
9	1	1	0	0	474	512	
10	1	1	0	0	547	518	
11	1	1	0	0	462	530	
12	1	1	0	0	524	472	
13	1	1	0	0	475	503	
14	1	1	0	0	543	515	
15	1	1	0	0	459	517	
0	1	1	0	0	524	508	
1	1	1	0	0	461	536	
2	1	1	0	0	531	500	
3	1	1	0	0	486	503	
4	1	1	0	0	551	488	
5	1	1	0	0	467	494	
6	1	1	0	0	536	478	
7	1	1	0	0	455	537	
8	1	1	0	0	528	477	
9	1	1	0	0	488	505	
10	1	1	0	0	530	494	
11	1	1	0	0	489	498	
12	1	1	0	0	536	528	
13	1	1	0	0	476	459	
14	1	1	0	0	524	480	
15	1	1	0	0	489	478	
0	1	1	0	0	537	497	
1	1	1	0	0	471	543	
2	1	1	0	0	553	505	
3	1	1	0	0	471	487	
4	1	1	0	0	573	467	
5	1	1	0	0	456	529	
6	1	1	0	0	532	529	
7	1	1	0	0	488	519	
8	1	1	0	0	486	504	
9	1	1	0	0	462	520	
10	1	1	0	0	521	507	
11	1	1	0	0	472	512	
12	1	1	0	0	522	545	
13	1	1	0	0	473	528	
14	1	1	0	0	561	485	
15	1	1	0	0	452	486	
0	1	1	0	0	524	534	
1	1	1	0	0	481	522	
2	1	1	0	0	549	532	
3	1	1	0	0	486	516	
4	1	1	0	0	538	487	
5	1	1	0	0	472	480	
6	1	1	0	0	529	518	
7	1	1	0	0	460	507	
8	1	1	0	0	539	548	
9	1	1	0	0	473	524	
10	1	1	0	0	558	496	
11	1	1	0	0	473	508	
12	1	1	0	0	547	531	
13	1	1	0	0	463	489	
14	1	1	0	0	543	519	
15	1	1	0	0	463	495	
0	1	1	0	0	540	525	
1	1	1	0	0	474	504	
2	1	1	0	0	553	525	
3	1	1	0	0	475	487	
4	1	1	0	0	536	531	
5	1	1	0	0	449	507	
6	1	1	0	0	551	526	
7	1	1	0	0	483	504	
8	1	1	0	0	547	522	
9	1	1	0	0	468	512	
10	1	1	0	0	539	512	
11	1	1	0	0	468	498	
12	1	1	0	0	546	523	
13	1	1	0	0	474	500	
14	1	1	0	0	548	527	
15	1	1	0	0	465	484	
0	1	1	0	0	535	524	
1	1	1	0	0	461	498	
2	1	1	0	0	544	515	
3	1	1	0	0	465	501	
4	1	1	0	0	557	519	
5	1	1	0	0	461	495	
6	1	1	0	0	533	515	
7	1	1	0	0	472	493	
8	1	1	0	0	534	516	
9	1	1	0	0	474	502	
10	1	1	0	0	541	514	
11	1	1	0	0	474	500	
12	1	1	0	0	540	523	
13	1	1	0	0	479	509	
14	1	1	0	0	523	525	
15	1	1	0	0	465	486	
0	1	1	0	0	556	516	
1	1	1	0	0	473	519	
2	1	1	0	0	541	517	
3	1	1	0	0	468	512	
4	1	1	0	0	535	509	
5	1	1	0	0	478	500	
6	1	1	0	0	543	520	
7	1	1	0	0	470	509	
8	1	1	0	0	544	526	
9	1	1	0	0	468	493	
10	1	1	0	0	534	514	
11	1	1	0	0	476	502	
12	1	1	0	0	548	521	
13	1	1	0	0	479	509	
14	1	1	0	0	539	522	
15	1	1	0	0	471	500	
0	1	1	0	0	541	524	
1	1	1	0	0	471	500	
2	1	1	0	0	531	521	
3	1	1	0	0	472	497	
4	1	1	0	0	545	509	
5	1	1	0	0	483	511	
6	1	1	0	0	533	516	
7	1	1	0	0	472	511	
8	1	1	0	0	543	519	
9	1	1	0	0	475	506	
10	1	1	0	0	540	510	
11	1	1	0	0	474	511	
12	1	1	0	0	537	524	
13	1	1	0	0	480	518	
14	1	1	0	0	535	509	
15	1	1	0	0	480	505	
0	1	1	0	0	538	514	
1	1	1	0	0	483	506	
2	1	1	0	0	535	511	
3	1	1	0	0	473	497	
4	1	1	0	0	534	522	
5	1	1	0	0	477	499	
6	1	1	0	0	535	521	
7	1	1	0	0	482	520	
8	1	1	0	0	535	508	
9	1	1	0	0	476	513	
10	1	1	0	0	537	522	
11	1	1	0	0	478	505	
12	1	1	0	0	532	507	
13	1	1	0	0	481	511	
14	1	1	0	0	545	523	
15	1	1	0	0	476	513	
0	1	1	0	0	531	524	
1	1	1	0	0	481	507	
2	1	1	0	0	540	522	
3	1	1	0	0	477	515	
4	1	1	0	0	532	519	
5	1	1	0	0	487	508	
6	1	1	0	0	531	508	
7	1	1	0	0	480	519	
8	1	1	0	0	531	507	
9	1	1	0	0	479	513	
10	1	1	0	0	536	505	
11	1	1	0	0	489	505	
12	1	1	0	0	529	524	
13	1	1	0	0	482	502	
14	1	1	0	0	531	510	
15	1	1	0	0	472	516	
