# OpenSignals Text File Format
# {"20:16:07:18:15:11": {"sensor": ["EMGBITREV", "EMGBITREV", "EMGBITREV", "EMGBITREV"], "device name": "20:16:07:18:15:11", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4"], "sync interval": 2, "time": "12:43:32.433", "comments": "", "device connection": "BTH20:16:07:18:15:11", "channels": [1, 2, 3, 4], "date": "2017-2-16", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10], "special": [{}, {}, {}, {}]}}
# EndOfHeader
0	1	1	0	0	510	511	508	509	
1	1	1	0	0	508	503	506	506	
2	1	1	0	0	508	500	509	506	
3	1	1	0	0	509	508	511	510	
4	1	1	0	0	505	507	510	507	
5	1	1	0	0	508	507	512	508	
6	1	1	0	0	511	508	514	509	
7	1	1	0	0	510	509	512	510	
8	1	1	0	0	511	507	513	508	
9	1	1	0	0	510	508	511	510	
10	1	1	0	0	512	506	512	508	
11	1	1	0	0	511	505	511	510	
12	1	1	0	0	512	505	510	510	
13	1	1	0	0	505	509	510	508	
14	1	1	0	0	506	506	505	507	
15	1	1	0	0	507	507	505	507	
0	1	1	0	0	510	507	503	507	
1	1	1	0	0	510	507	504	509	
2	1	1	0	0	512	508	506	508	
3	1	1	0	0	509	505	505	508	
4	1	1	0	0	507	511	509	511	
5	1	1	0	0	506	508	508	509	
6	1	1	0	0	506	507	510	510	
7	1	1	0	0	511	507	512	509	
8	1	1	0	0	510	505	512	510	
9	1	1	0	0	506	510	511	508	
10	1	1	0	0	510	509	512	511	
11	1	1	0	0	504	502	510	509	
12	1	1	0	0	507	507	511	510	
13	1	1	0	0	510	505	510	508	
14	1	1	0	0	515	507	512	511	
15	1	1	0	0	513	508	511	509	
0	1	1	0	0	511	510	509	508	
1	1	1	0	0	509	505	510	512	
2	1	1	0	0	510	502	507	508	
3	1	1	0	0	503	507	506	509	
4	1	1	0	0	500	504	504	503	
5	1	1	0	0	503	508	503	504	
6	1	1	0	0	511	510	507	509	
7	1	1	0	0	512	510	506	508	
8	1	1	0	0	511	510	508	507	
9	1	1	0	0	509	509	508	510	
10	1	1	0	0	506	507	510	508	
11	1	1	0	0	510	507	509	510	
12	1	1	0	0	511	507	510	508	
13	1	1	0	0	510	508	512	509	
14	1	1	0	0	515	507	510	511	
15	1	1	0	0	519	509	511	508	
0	1	1	0	0	514	506	510	510	
1	1	1	0	0	504	504	511	509	
2	1	1	0	0	496	503	511	508	
3	1	1	0	0	501	502	509	509	
4	1	1	0	0	509	503	510	508	
5	1	1	0	0	507	509	510	508	
6	1	1	0	0	508	506	506	509	
7	1	1	0	0	511	508	505	509	
8	1	1	0	0	510	507	503	507	
9	1	1	0	0	511	509	503	508	
10	1	1	0	0	510	507	504	507	
11	1	1	0	0	509	508	507	508	
12	1	1	0	0	508	509	508	508	
13	1	1	0	0	509	509	510	509	
14	1	1	0	0	510	510	513	511	
15	1	1	0	0	509	508	512	511	
0	1	1	0	0	508	507	512	508	
1	1	1	0	0	509	508	511	507	
2	1	1	0	0	511	505	510	508	
3	1	1	0	0	511	503	511	508	
4	1	1	0	0	512	509	511	511	
5	1	1	0	0	512	506	511	509	
6	1	1	0	0	507	505	512	511	
7	1	1	0	0	508	508	512	510	
8	1	1	0	0	509	505	510	508	
9	1	1	0	0	509	505	509	510	
10	1	1	0	0	511	506	508	508	
11	1	1	0	0	508	508	505	507	
12	1	1	0	0	507	505	505	507	
13	1	1	0	0	510	507	504	508	
14	1	1	0	0	508	507	506	507	
15	1	1	0	0	506	510	506	508	
0	1	1	0	0	506	512	508	511	
1	1	1	0	0	507	508	508	509	
2	1	1	0	0	508	510	511	509	
3	1	1	0	0	511	505	513	511	
4	1	1	0	0	511	504	512	509	
5	1	1	0	0	508	507	512	509	
6	1	1	0	0	507	511	510	508	
7	1	1	0	0	511	509	511	510	
8	1	1	0	0	508	506	511	509	
9	1	1	0	0	509	509	508	509	
10	1	1	0	0	510	501	512	508	
11	1	1	0	0	507	503	509	508	
12	1	1	0	0	508	506	510	510	
13	1	1	0	0	511	506	509	508	
14	1	1	0	0	510	508	505	507	
15	1	1	0	0	514	509	504	507	
0	1	1	0	0	514	511	504	509	
1	1	1	0	0	507	504	505	507	
2	1	1	0	0	501	506	507	508	
3	1	1	0	0	504	510	509	509	
4	1	1	0	0	509	508	509	509	
5	1	1	0	0	511	508	510	511	
6	1	1	0	0	512	509	510	513	
7	1	1	0	0	505	501	511	510	
8	1	1	0	0	508	505	512	511	
9	1	1	0	0	508	508	514	510	
10	1	1	0	0	508	504	510	509	
11	1	1	0	0	511	506	510	508	
12	1	1	0	0	511	507	508	506	
13	1	1	0	0	509	508	509	511	
14	1	1	0	0	509	506	511	509	
15	1	1	0	0	510	505	510	510	
0	1	1	0	0	512	508	511	510	
1	1	1	0	0	508	509	510	508	
2	1	1	0	0	508	509	505	509	
3	1	1	0	0	508	505	505	508	
4	1	1	0	0	508	505	506	506	
5	1	1	0	0	508	508	504	507	
6	1	1	0	0	509	509	505	508	
7	1	1	0	0	509	506	507	508	
8	1	1	0	0	511	509	508	507	
9	1	1	0	0	512	509	509	508	
10	1	1	0	0	512	511	511	510	
11	1	1	0	0	511	508	510	511	
12	1	1	0	0	512	507	510	510	
13	1	1	0	0	504	502	511	509	
14	1	1	0	0	502	502	512	508	
15	1	1	0	0	506	508	512	510	
0	1	1	0	0	506	510	512	509	
1	1	1	0	0	509	506	509	511	
2	1	1	0	0	509	505	512	510	
3	1	1	0	0	511	507	512	509	
4	1	1	0	0	508	509	509	510	
5	1	1	0	0	510	507	508	510	
6	1	1	0	0	510	508	506	510	
7	1	1	0	0	506	507	506	507	
8	1	1	0	0	507	505	504	506	
9	1	1	0	0	509	507	505	505	
10	1	1	0	0	509	507	507	508	
11	1	1	0	0	509	509	507	510	
12	1	1	0	0	511	507	507	508	
13	1	1	0	0	511	507	510	509	
14	1	1	0	0	508	508	510	509	
15	1	1	0	0	508	510	511	509	
0	1	1	0	0	510	506	511	511	
1	1	1	0	0	510	506	510	510	
2	1	1	0	0	509	505	510	510	
3	1	1	0	0	510	504	510	510	
4	1	1	0	0	511	507	512	511	
5	1	1	0	0	511	508	510	510	
6	1	1	0	0	514	510	511	508	
7	1	1	0	0	515	510	513	508	
8	1	1	0	0	510	507	508	508	
9	1	1	0	0	504	504	507	509	
10	1	1	0	0	503	502	505	507	
11	1	1	0	0	506	507	506	506	
12	1	1	0	0	506	510	505	508	
13	1	1	0	0	508	511	504	508	
