# OpenSignals Text File Format
# {"20:16:07:18:15:11": {"sensor": ["EMGBITREV", "EMGBITREV"], "device name": "20:16:07:18:15:11", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "sync interval": 2, "time": "13:29:10.933", "comments": "", "device connection": "BTH20:16:07:18:15:11", "channels": [1, 2], "date": "2017-2-10", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["A1", "A2"], "resolution": [4, 1, 1, 1, 1, 10, 10], "special": [{}, {}]}}
# EndOfHeader
0	1	1	0	0	470	479	
1	1	1	0	0	496	492	
2	1	1	0	0	528	494	
3	1	1	0	0	569	497	
4	1	1	0	0	577	504	
5	1	1	0	0	591	506	
6	1	1	0	0	606	518	
7	1	1	0	0	596	514	
8	1	1	0	0	596	512	
9	1	1	0	0	566	517	
10	1	1	0	0	540	528	
11	1	1	0	0	511	517	
12	1	1	0	0	491	510	
13	1	1	0	0	460	510	
14	1	1	0	0	451	504	
15	1	1	0	0	439	507	
0	1	1	0	0	426	497	
1	1	1	0	0	437	497	
2	1	1	0	0	427	492	
3	1	1	0	0	445	490	
4	1	1	0	0	471	500	
5	1	1	0	0	491	508	
6	1	1	0	0	528	512	
7	1	1	0	0	572	515	
8	1	1	0	0	580	522	
9	1	1	0	0	593	513	
10	1	1	0	0	606	521	
11	1	1	0	0	600	516	
12	1	1	0	0	600	517	
13	1	1	0	0	571	523	
14	1	1	0	0	539	522	
15	1	1	0	0	512	516	
0	1	1	0	0	487	513	
1	1	1	0	0	454	497	
2	1	1	0	0	441	463	
3	1	1	0	0	433	465	
4	1	1	0	0	419	459	
5	1	1	0	0	422	464	
6	1	1	0	0	424	477	
7	1	1	0	0	442	468	
8	1	1	0	0	466	478	
9	1	1	0	0	489	500	
10	1	1	0	0	521	495	
11	1	1	0	0	571	502	
12	1	1	0	0	577	504	
13	1	1	0	0	593	511	
14	1	1	0	0	607	524	
15	1	1	0	0	593	531	
0	1	1	0	0	595	528	
1	1	1	0	0	572	527	
2	1	1	0	0	539	538	
3	1	1	0	0	508	519	
4	1	1	0	0	482	524	
5	1	1	0	0	452	529	
6	1	1	0	0	438	519	
7	1	1	0	0	430	522	
8	1	1	0	0	420	514	
9	1	1	0	0	422	508	
10	1	1	0	0	417	510	
11	1	1	0	0	432	503	
12	1	1	0	0	457	513	
13	1	1	0	0	489	519	
14	1	1	0	0	527	523	
15	1	1	0	0	574	524	
0	1	1	0	0	585	521	
1	1	1	0	0	597	515	
