# OpenSignals Text File Format
# {"20:16:07:18:15:11": {"sensor": ["EMGBITREV", "EMGBITREV"], "device name": "20:16:07:18:15:11", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "sync interval": 2, "time": "13:26:37.208", "comments": "", "device connection": "BTH20:16:07:18:15:11", "channels": [1, 2], "date": "2017-2-10", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["A1", "A2"], "resolution": [4, 1, 1, 1, 1, 10, 10], "special": [{}, {}]}}
# EndOfHeader
0	1	1	0	0	464	494	
1	1	1	0	0	469	494	
2	1	1	0	0	493	509	
3	1	1	0	0	511	509	
4	1	1	0	0	542	509	
5	1	1	0	0	572	508	
6	1	1	0	0	556	511	
7	1	1	0	0	584	509	
8	1	1	0	0	568	519	
9	1	1	0	0	557	517	
10	1	1	0	0	555	526	
11	1	1	0	0	530	514	
12	1	1	0	0	522	517	
13	1	1	0	0	497	505	
14	1	1	0	0	481	512	
15	1	1	0	0	461	509	
0	1	1	0	0	465	502	
1	1	1	0	0	449	498	
2	1	1	0	0	466	494	
3	1	1	0	0	463	495	
4	1	1	0	0	467	487	
5	1	1	0	0	468	480	
6	1	1	0	0	492	499	
7	1	1	0	0	506	515	
8	1	1	0	0	540	506	
9	1	1	0	0	573	522	
10	1	1	0	0	558	516	
11	1	1	0	0	581	510	
12	1	1	0	0	563	513	
13	1	1	0	0	558	515	
14	1	1	0	0	551	519	
15	1	1	0	0	527	509	
0	1	1	0	0	520	510	
1	1	1	0	0	500	520	
2	1	1	0	0	479	521	
3	1	1	0	0	456	518	
4	1	1	0	0	464	509	
5	1	1	0	0	444	511	
6	1	1	0	0	462	500	
7	1	1	0	0	463	497	
8	1	1	0	0	463	495	
9	1	1	0	0	470	490	
10	1	1	0	0	488	499	
11	1	1	0	0	508	510	
12	1	1	0	0	545	508	
13	1	1	0	0	575	512	
14	1	1	0	0	557	513	
15	1	1	0	0	583	523	
0	1	1	0	0	568	519	
1	1	1	0	0	551	515	
2	1	1	0	0	549	528	
3	1	1	0	0	529	525	
4	1	1	0	0	519	513	
5	1	1	0	0	499	510	
6	1	1	0	0	479	523	
7	1	1	0	0	460	519	
8	1	1	0	0	469	505	
9	1	1	0	0	445	503	
10	1	1	0	0	453	493	
11	1	1	0	0	466	491	
12	1	1	0	0	468	486	
13	1	1	0	0	474	492	
14	1	1	0	0	489	504	
15	1	1	0	0	501	513	
0	1	1	0	0	536	508	
1	1	1	0	0	569	508	
2	1	1	0	0	563	517	
3	1	1	0	0	585	519	
4	1	1	0	0	570	520	
5	1	1	0	0	554	516	
6	1	1	0	0	552	521	
7	1	1	0	0	528	522	
8	1	1	0	0	520	511	
9	1	1	0	0	499	513	
10	1	1	0	0	481	516	
11	1	1	0	0	457	517	
12	1	1	0	0	466	504	
13	1	1	0	0	445	503	
14	1	1	0	0	462	492	
15	1	1	0	0	464	500	
0	1	1	0	0	468	494	
1	1	1	0	0	468	491	
2	1	1	0	0	492	499	
3	1	1	0	0	504	513	
4	1	1	0	0	537	512	
5	1	1	0	0	572	503	
6	1	1	0	0	560	515	
7	1	1	0	0	587	509	
8	1	1	0	0	569	516	
9	1	1	0	0	556	551	
10	1	1	0	0	553	575	
11	1	1	0	0	533	563	
12	1	1	0	0	519	541	
13	1	1	0	0	494	528	
14	1	1	0	0	471	524	
15	1	1	0	0	458	513	
0	1	1	0	0	467	505	
1	1	1	0	0	449	494	
2	1	1	0	0	465	479	
3	1	1	0	0	468	483	
4	1	1	0	0	467	481	
5	1	1	0	0	479	479	
6	1	1	0	0	491	486	
7	1	1	0	0	504	494	
8	1	1	0	0	543	498	
9	1	1	0	0	570	499	
10	1	1	0	0	556	499	
11	1	1	0	0	587	502	
12	1	1	0	0	572	503	
13	1	1	0	0	549	505	
14	1	1	0	0	550	512	
15	1	1	0	0	535	512	
0	1	1	0	0	525	499	
1	1	1	0	0	499	513	
2	1	1	0	0	476	513	
3	1	1	0	0	454	507	
4	1	1	0	0	464	496	
5	1	1	0	0	446	503	
6	1	1	0	0	459	496	
7	1	1	0	0	468	497	
8	1	1	0	0	471	492	
9	1	1	0	0	471	489	
10	1	1	0	0	489	501	
11	1	1	0	0	503	504	
12	1	1	0	0	535	501	
13	1	1	0	0	573	505	
14	1	1	0	0	561	504	
15	1	1	0	0	585	508	
0	1	1	0	0	561	511	
1	1	1	0	0	556	515	
2	1	1	0	0	553	523	
3	1	1	0	0	537	529	
4	1	1	0	0	527	516	
5	1	1	0	0	503	514	
6	1	1	0	0	478	510	
7	1	1	0	0	456	517	
8	1	1	0	0	468	516	
9	1	1	0	0	446	504	
10	1	1	0	0	459	502	
11	1	1	0	0	469	499	
12	1	1	0	0	461	484	
13	1	1	0	0	468	462	
